1.000000	3.000000	69957176.000000	52.586558	1.375277	27.401120	517.951993	0.082653	0.005689	0.162556	10319.688858
1.000000	4.000000	70056944.000000	50.154176	1.002934	29.395802	1600.386007	0.225526	0.148855	0.048150	10234.050047
1.000000	1.000000	69757523.000000	58.600726	0.902557	26.270546	1238.291037	0.195731	0.176394	0.038512	10230.691692
1.000000	5.000000	70157176.000000	20.540864	1.449349	34.561632	374.325849	0.026489	0.173365	0.024001	10192.517422
1.000000	2.000000	69857870.000000	24.042471	1.560276	41.650014	816.307211	0.058861	0.159970	0.071233	10212.527884
1.000000	6.000000	70257176.000000	25.085825	0.964044	31.015940	120.755753	0.019659	0.012675	0.065667	10306.959570
1.000000	18.000000	98236690.000000	31.359456	1.310510	37.734603	1375.663792	0.177578	0.097170	0.065100	10234.508084
1.000000	22.000000	38699190.000000	25.970551	1.435707	36.725680	2275.311403	0.308253	0.062387	0.100096	10248.618480
1.000000	10.000000	61184375.000000	30.248010	1.335127	37.712179	1017.915832	0.110093	0.145674	0.046668	10230.627689
1.000000	26.000000	18397338.000000	0.000050	1.818056	27.229233	1697.581534	0.575530	0.010823	0.069580	10241.639644
1.000000	14.000000	19550348.000000	42.776951	1.374018	31.294056	760.220681	0.121515	0.040176	0.106523	10285.916710
1.000000	30.000000	25303588.000000	48.354773	1.218439	33.647504	1104.635082	0.143044	0.088379	0.110149	10260.032685
1.000000	21.000000	48995371.000000	0.000229	1.774878	37.742538	247.933594	0.014851	0.101530	0.031509	10131.064859
1.000000	17.000000	92067014.000000	7.621645	1.711362	38.962405	413.815956	0.039242	0.121832	0.031763	10170.492544
1.000000	13.000000	41368172.000000	0.000000	1.732700	33.688851	413.232144	0.114944	0.001785	0.081345	10240.960256
1.000000	29.000000	44544676.000000	32.723248	1.446374	35.378868	2538.545820	0.357956	0.061106	0.121191	10254.306904
1.000000	25.000000	31900463.000000	2.108628	1.701744	28.071480	517.865248	0.150084	0.069676	0.027464	10202.223536
1.000000	9.000000	99773959.000000	32.037850	1.249921	34.184569	1164.576915	0.170087	0.115886	0.030648	10233.760630
1.000000	20.000000	61884028.000000	28.929764	1.431793	39.135610	1343.951317	0.162714	0.103919	0.077057	10236.216105
1.000000	16.000000	17343866.000000	19.650275	1.803085	40.645791	655.207215	0.032904	0.186402	0.078670	10208.160013
