1	2	69937385	1.177995	1.550163	15.955064	871.271365	0.307954	0.001001	0.059656	7619.824801
1	5	70237500	12.240214	1.464746	14.405104	1272.538849	0.428425	0.002946	0.052516	7631.197715
1	3	70037847	0.850838	1.350875	23.450453	248.589861	0.033521	0.074585	0.029352	7586.022651
1	1	69838310	0.071568	1.427412	20.965227	549.84758	0.103347	0.107446	0.006119	7555.740212
1	4	70137037	28.898176	1.19079	15.017345	1194.034823	0.290252	0.089087	0.010377	7592.797557
1	6	70336575	18.809226	1.290573	22.803232	942.365154	0.098427	0.148843	0.04253	7578.144395
1	18	51424653	34.695025	0.978248	16.577909	350.064641	0.008438	0.112152	0.155874	7715.641814
1	26	72168403	19.064403	1.322641	21.437512	1029.53637	0.159026	0.105478	0.045333	7588.955098
1	14	22457870	0.673372	1.513647	25.993788	1065.353941	0.15227	0.10276	0.042424	7576.651816
1	10	78719676	31.143036	0.898853	19.994202	2331.992188	0.316943	0.153689	0.029869	7616.575976
1	30	108184722	31.50953	0.963666	21.557812	402.600719	0.035247	0.001987	0.129776	7704.822905
1	22	111252894	26.9279	1.172806	20.580006	985.051894	0.104207	0.174558	0.036133	7574.1637
1	25	104419328	32.527985	1.205288	14.966374	929.273941	0.214047	0.004849	0.064234	7640.124581
1	17	50897454	37.016907	1.131153	17.415412	740.147965	0.126781	0.003129	0.096224	7652.854415
1	9	103334953	3.907439	1.252656	30.804805	344.778753	0.0327	0.032096	0.063883	7634.189626
1	13	32842014	21.783944	1.244451	22.845315	935.386973	0.079445	0.188077	0.044175	7585.212995
1	21	101697107	0.292854	1.381781	22.815294	539.51989	0.131618	0.00409	0.057293	7637.052418
1	29	22324537	31.18294	1.105889	17.479043	666.104843	0.05627	0.230048	0.026436	7570.643912
1	16	84968172	0	1.552672	15.270272	574.502758	0.233802	0.028356	0.043031	7610.031761
1	24	89222801	3.268254	1.308559	22.049282	2310.894713	0.38294	0.121237	0.015942	7600.477753
1	20	86576389	40.622468	1.101803	14.865451	830.657705	0.172662	0.005342	0.070254	7635.464786
1	12	72089120	34.720324	1.016911	18.408137	1403.060422	0.183373	0.181254	0.027785	7580.539677
1	15	24027314	10.208	1.387612	26.852731	1065.338003	0.095344	0.142124	0.048603	7587.930054
1	8	80853703	21.407301	1.258144	22.213908	988.496258	0.127474	0.128459	0.040109	7578.871124
1	28	65398495	44.629799	0.995137	16.020323	859.755885	0.101566	0.205366	0.056744	7577.373809
1	23	80693981	26.788444	1.168379	19.912781	746.771133	0.071844	0.200886	0.024934	7568.09576
1	19	78615741	0.00131	1.456271	15.550854	420.491392	0.188301	0.002453	0.042239	7615.818902
1	11	75821990	16.672032	1.301589	22.83438	862.10637	0.09504	0.148848	0.031798	7573.011216
1	7	16929283	0.000051	1.609515	17.447399	1159.468626	0.31679	0.057646	0.04706	7594.069526
1	34	63071065	23.496569	1.247483	20.981406	935.012862	0.106253	0.154388	0.038915	7576.479041
1	36	104506829	44.291671	0.999153	16.341863	983.791763	0.149348	0.135808	0.049892	7581.609276
1	27	56080440	48.122159	0.951061	15.677509	823.524514	0.1229	0.172089	0.049834	7582.613196
1	32	92422106	24.686305	1.213712	18.500822	1121.195834	0.180149	0.129742	0.02322	7580.085445
1	40	42636459	32.905305	1.035526	16.467041	1694.908769	0.304506	0.116389	0.011654	7592.375507
1	38	36474190	16.702784	1.128979	12.052814	300.196208	0.126622	0.004206	0.011246	7675.776456
1	42	90889583	36.53735	1.060381	16.572741	825.787567	0.097503	0.215109	0.022173	7568.147399
1	35	65786459	33.580553	1.062137	16.545577	1295.617598	0.211144	0.150223	0.011188	7575.253095
1	31	22610185	0.021422	1.573017	27.196263	1097.866994	0.167298	0.025838	0.1006	7640.804124
1	39	47487732	23.663314	1.215762	20.11042	641.694016	0.054919	0.182135	0.037685	7583.551429
1	33	59488889	19.181604	1.256593	21.992448	905.032679	0.092409	0.171848	0.023048	7567.435162
1	37	109781597	44.813242	0.983588	14.825971	737.885511	0.084159	0.241861	0.044688	7578.470998
1	44	85551157	10.457153	1.393848	24.499512	826.71875	0.127551	0.012046	0.092049	7655.786515
1	45	57741783	0.001428	1.419624	26.92908	381.299066	0.053478	0.053214	0.054702	7604.584781
1	46	27836805	27.716981	1.203113	19.55799	1015.346542	0.170818	0.117569	0.034154	7589.048696
1	47	25566667	29.059137	1.164585	20.111081	1079.646087	0.132924	0.156158	0.041579	7577.205148
1	41	23009375	49.985617	0.890958	14.478454	996.781322	0.140821	0.210411	0.042896	7572.589264
1	43	94660763	43.175148	0.940468	15.510291	1254.696033	0.206773	0.162207	0.016745	7573.434196
1	48	61354861	35.020118	1.097382	21.429533	608.169994	0.063702	0.006647	0.145596	7688.371392
